Year,Date,Site,Plot,SpecCode,LeafNumber,Area,Perimeter,Length,Width,FreshMass,DryMass,SLA,LDMC
2011,7/27/11,6,1,ARISTR,1,2.958,,,,0.100,0.056,52.814,0.560
2011,7/27/11,6,1,ARISTR,2,3.940,,,,0.160,0.074,53.243,0.463
2011,7/27/11,6,1,ARISTR,3,6.079,,,,0.250,0.145,41.921,0.580
2011,7/27/11,6,1,ARISTR,4,1.492,,,,0.050,0.028,53.282,0.560
2011,7/27/11,6,1,ARISTR,5,3.553,,,,0.140,0.074,48.018,0.529
2011,7/27/11,6,1,GAYFRO,1,5.358,,,,0.070,0.038,140.995,0.543
2011,7/27/11,6,1,GAYFRO,2,7.020,,,,0.110,0.053,132.460,0.482
2011,7/27/11,6,1,GAYFRO,3,10.774,,,,0.150,0.075,143.655,0.500
2011,7/27/11,6,1,GAYFRO,4,7.368,,,,0.110,0.051,144.473,0.464
2011,7/27/11,6,1,GAYFRO,5,7.647,,,,0.120,0.057,134.161,0.475
2011,7/27/11,6,1,PINPAL,1,3.629,,,,0.180,0.057,63.667,0.317
2011,7/27/11,6,1,PINPAL,2,3.003,,,,0.200,0.065,46.206,0.325
2011,7/27/11,6,1,PINPAL,3,2.814,,,,0.180,0.053,53.091,0.294
2011,7/27/11,6,1,PINPAL,4,3.227,,,,0.200,0.061,52.907,0.305
2011,7/27/11,6,1,PINPAL,5,3.524,,,,0.210,0.063,55.941,0.300
2011,7/27/11,6,1,VACTEN,1,1.984,,,,0.040,0.017,116.729,0.425
2011,7/27/11,6,1,VACTEN,2,2.436,,,,0.050,0.022,110.732,0.440
2011,7/27/11,6,1,VACTEN,3,2.172,,,,0.050,0.023,94.430,0.460
2011,7/27/11,6,1,VACTEN,4,1.593,,,,0.030,0.013,122.554,0.433
2011,7/27/11,6,1,VACTEN,5,1.115,,,,0.030,0.010,111.460,0.333
2011,7/27/11,6,2,ARUTEC,1,14.340,,,,0.190,0.075,191.196,0.395
2011,7/27/11,6,2,ARUTEC,2,10.073,,,,0.120,0.065,154.969,0.542
2011,7/27/11,6,2,ARUTEC,3,19.750,,,,0.220,0.122,161.889,0.555
2011,7/27/11,6,2,ARUTEC,4,20.822,,,,0.210,0.114,182.646,0.543
2011,7/27/11,6,2,ARUTEC,5,14.416,,,,0.150,0.086,167.628,0.573
2011,7/27/11,6,2,GAYFRO,1,7.695,,,,0.120,0.057,135.000,0.475
2011,7/27/11,6,2,GAYFRO,2,6.523,,,,0.100,0.041,159.102,0.410
2011,7/27/11,6,2,GAYFRO,3,6.522,,,,0.080,0.034,191.835,0.425
2011,7/27/11,6,2,GAYFRO,4,8.447,,,,0.130,0.054,156.430,0.415
2011,7/27/11,6,2,GAYFRO,5,6.143,,,,0.110,0.050,122.864,0.455
2011,7/27/11,6,2,ILEGLA,1,3.519,,,,0.100,0.046,76.493,0.460
2011,7/27/11,6,2,ILEGLA,2,3.256,,,,0.095,0.046,70.787,0.484
2011,7/27/11,6,2,ILEGLA,3,4.421,,,,0.130,0.057,77.558,0.438
2011,7/27/11,6,2,ILEGLA,4,4.821,,,,0.140,0.064,75.334,0.457
2011,7/27/11,6,2,ILEGLA,5,6.781,,,,0.200,0.088,77.061,0.440
2011,7/27/11,6,2,PINPAL,1,2.999,,,,0.170,0.047,63.800,0.276
2011,7/27/11,6,2,PINPAL,2,3.196,,,,0.190,0.052,61.469,0.274
2011,7/27/11,6,2,PINPAL,3,3.260,,,,0.180,0.049,66.529,0.272
2011,7/27/11,6,2,PINPAL,4,3.564,,,,0.200,0.056,63.645,0.280
2011,7/27/11,6,2,PINPAL,5,2.720,,,,0.180,0.048,56.656,0.267
2011,7/27/11,6,2,VACTEN,1,2.456,,,,0.040,0.020,122.805,0.500
2011,7/27/11,6,2,VACTEN,2,2.125,,,,0.040,0.018,118.028,0.450
2011,7/27/11,6,2,VACTEN,3,2.391,,,,0.050,0.022,108.691,0.440
2011,7/27/11,6,2,VACTEN,4,1.863,,,,0.030,0.014,133.057,0.467
2011,7/27/11,6,2,VACTEN,5,1.432,,,,0.020,0.010,143.190,0.500
2011,7/27/11,6,3,ARISTR,1,7.195,,,,0.360,0.183,39.316,0.508
2011,7/27/11,6,3,ARISTR,2,8.423,,,,0.480,0.263,32.027,0.548
2011,7/27/11,6,3,ARISTR,3,1.931,,,,0.070,0.041,47.088,0.586
2011,7/27/11,6,3,ARISTR,4,3.495,,,,0.160,0.088,39.711,0.550
2011,7/27/11,6,3,ARISTR,5,7.229,,,,0.400,0.178,40.613,0.445
2011,7/27/11,6,3,ARUTEC,1,8.706,,,,0.100,0.052,167.429,0.520
2011,7/27/11,6,3,ARUTEC,2,14.867,,,,0.200,0.099,150.169,0.495
2011,7/27/11,6,3,ARUTEC,3,5.107,,,,0.060,0.033,154.758,0.550
2011,7/27/11,6,3,ARUTEC,4,16.520,,,,0.210,0.100,165.202,0.476
2011,7/27/11,6,3,ARUTEC,5,11.975,,,,0.150,0.076,157.559,0.507
2011,7/27/11,6,3,CLEALN,1,10.073,,,,0.130,0.045,223.851,0.346
2011,7/27/11,6,3,CLEALN,2,8.816,,,,0.120,0.040,220.410,0.333
2011,7/27/11,6,3,CLEALN,3,7.891,,,,0.120,0.047,167.883,0.392
2011,7/27/11,6,3,CLEALN,4,8.467,,,,0.120,0.046,184.072,0.383
2011,7/27/11,6,3,CLEALN,5,15.599,,,,0.210,0.082,190.230,0.390
2011,7/27/11,6,3,VACCRA,1,0.713,,,,0.020,0.007,101.914,0.350
2011,7/27/11,6,3,VACCRA,2,0.864,,,,0.020,0.008,107.938,0.400
2011,7/27/11,6,3,VACCRA,3,0.519,,,,0.010,0.005,103.840,0.500
2011,7/27/11,6,3,VACCRA,4,0.770,,,,0.020,0.008,96.250,0.400
2011,7/27/11,6,3,VACCRA,5,1.606,,,,0.040,0.017,94.476,0.425
2011,7/27/11,6,3,VACTEN,1,1.123,,,,0.020,0.010,112.310,0.500
2011,7/27/11,6,3,VACTEN,2,2.157,,,,0.050,0.022,98.023,0.440
2011,7/27/11,6,3,VACTEN,3,1.519,,,,0.040,0.015,101.240,0.375
2011,7/27/11,6,3,VACTEN,4,1.724,,,,0.040,0.015,114.947,0.375
2011,7/27/11,6,3,VACTEN,5,1.647,,,,0.030,0.015,109.780,0.500
2011,7/27/11,6,4,ARUTEC,1,14.856,,,,0.150,0.076,195.467,0.507
2011,7/27/11,6,4,ARUTEC,2,6.425,,,,0.060,0.029,221.566,0.483
2011,7/27/11,6,4,ARUTEC,3,14.186,,,,0.130,0.069,205.600,0.531
2011,7/27/11,6,4,ARUTEC,4,10.058,,,,0.100,0.051,197.220,0.510
2011,7/27/11,6,4,ARUTEC,5,17.147,,,,0.160,0.086,199.380,0.538
2011,7/27/11,6,4,CLEALN,1,12.258,,,,0.140,0.053,231.279,0.379
2011,7/27/11,6,4,CLEALN,2,12.035,,,,0.160,0.061,197.292,0.381
2011,7/27/11,6,4,CLEALN,3,15.389,,,,0.230,0.091,169.104,0.396
2011,7/27/11,6,4,CLEALN,4,40.568,,,,0.470,0.141,287.717,0.300
2011,7/27/11,6,4,CLEALN,5,21.274,,,,0.220,0.062,343.121,0.282
2011,7/27/11,6,4,GAYFRO,1,20.985,,,,0.290,0.116,180.908,0.400
2011,7/27/11,6,4,GAYFRO,2,8.999,,,,0.130,0.061,147.516,0.469
2011,7/27/11,6,4,GAYFRO,3,9.566,,,,0.120,0.056,170.818,0.467
2011,7/27/11,6,4,GAYFRO,4,11.101,,,,0.170,0.083,133.743,0.488
2011,7/27/11,6,4,GAYFRO,5,11.066,,,,0.180,0.084,131.743,0.467
2011,7/27/11,6,4,OSMCIN,1,108.195,,,,1.860,0.592,182.762,0.318
2011,7/27/11,6,4,OSMCIN,2,64.744,,,,1.050,0.230,281.496,0.219
2011,7/27/11,6,4,OSMCIN,3,59.326,,,,0.850,0.166,357.386,0.195
2011,7/27/11,6,4,OSMCIN,4,80.013,,,,1.360,0.399,200.535,0.293
2011,7/27/11,6,4,OSMCIN,5,83.887,,,,1.530,0.351,238.994,0.229
2011,7/27/11,6,4,VITROT,1,16.008,,,,0.210,0.076,210.633,0.362
2011,7/27/11,6,4,VITROT,2,20.121,,,,0.260,0.095,211.799,0.365
2011,7/27/11,6,4,VITROT,3,15.139,,,,0.130,0.038,398.405,0.292
2011,7/27/11,6,4,VITROT,4,14.845,,,,0.150,0.043,345.223,0.287
2011,7/27/11,6,4,VITROT,5,24.624,,,,0.220,0.064,384.750,0.291
2011,7/28/11,7,1,ARISTR,1,1.267,,,,0.050,0.021,60.343,0.420
2011,7/28/11,7,1,ARISTR,2,1.207,,,,0.040,0.019,63.537,0.475
2011,7/28/11,7,1,ARISTR,3,3.350,,,,0.140,0.060,55.833,0.429
2011,7/28/11,7,1,ARISTR,4,2.349,,,,0.090,0.047,49.977,0.522
2011,7/28/11,7,1,ARISTR,5,2.449,,,,0.100,0.044,55.666,0.440
2011,7/28/11,7,1,EUPROT,1,4.246,,,,0.060,0.012,353.867,0.200
2011,7/28/11,7,1,EUPROT,2,6.071,,,,0.150,0.049,123.902,0.327
2011,7/28/11,7,1,EUPROT,3,9.106,,,,0.140,0.028,325.214,0.200
2011,7/28/11,7,1,EUPROT,4,3.770,,,,0.090,0.026,144.988,0.289
2011,7/28/11,7,1,ILEGLA,1,4.101,,,,0.120,0.056,73.223,0.467
2011,7/28/11,7,1,ILEGLA,2,2.768,,,,0.100,0.047,58.889,0.470
2011,7/28/11,7,1,ILEGLA,3,3.092,,,,0.100,0.042,73.621,0.420
2011,7/28/11,7,1,ILEGLA,4,4.316,,,,0.120,0.058,74.410,0.483
2011,7/28/11,7,1,ILEGLA,5,4.452,,,,0.130,0.059,75.456,0.454
2011,7/28/11,7,1,LYOMAR,1,14.786,,,,0.340,0.133,111.175,0.391
2011,7/28/11,7,1,LYOMAR,2,27.105,,,,0.690,0.279,97.150,0.404
2011,7/28/11,7,1,LYOMAR,3,21.175,,,,0.490,0.198,106.945,0.404
2011,7/28/11,7,1,LYOMAR,4,15.713,,,,0.240,0.090,174.589,0.375
2011,7/28/11,7,1,LYOMAR,5,15.671,,,,0.340,0.144,108.824,0.424
2011,7/28/11,7,1,QUEMARI,1,78.695,,,,1.650,0.827,95.157,0.501
2011,7/28/11,7,1,QUEMARI,2,66.041,,,,1.270,0.603,109.521,0.475
2011,7/28/11,7,1,QUEMARI,3,80.762,,,,1.490,0.750,107.683,0.503
2011,7/28/11,7,1,QUEMARI,4,64.272,,,,1.230,0.639,100.583,0.520
2011,7/28/11,7,1,QUEMARI,5,55.633,,,,1.240,0.613,90.756,0.494
2011,7/28/11,7,2,CLEALN,1,19.769,,,,0.370,0.115,171.906,0.311
2011,7/28/11,7,2,CLEALN,2,19.731,,,,0.360,0.129,152.950,0.358
2011,7/28/11,7,2,CLEALN,3,17.503,,,,0.280,0.095,184.241,0.339
2011,7/28/11,7,2,CLEALN,4,13.190,,,,0.180,0.059,223.559,0.328
2011,7/28/11,7,2,CLEALN,5,11.533,,,,0.160,0.057,202.333,0.356
2011,7/28/11,7,2,EUPROT,1,16.297,,,,0.370,0.110,148.156,0.297
2011,7/28/11,7,2,EUPROT,2,11.201,,,,0.200,0.048,233.344,0.240
2011,7/28/11,7,2,EUPROT,3,25.650,,,,0.650,0.210,122.141,0.323
2011,7/28/11,7,2,EUPROT,4,6.166,,,,0.140,0.023,268.104,0.164
2011,7/28/11,7,2,EUPROT,5,7.661,,,,0.150,0.030,255.353,0.200
2011,7/28/11,7,2,GAYFRO,1,6.419,,,,0.120,0.052,123.450,0.433
2011,7/28/11,7,2,GAYFRO,2,5.483,,,,0.100,0.045,121.838,0.450
2011,7/28/11,7,2,GAYFRO,3,8.449,,,,0.120,0.052,162.481,0.433
2011,7/28/11,7,2,GAYFRO,4,8.764,,,,0.150,0.061,143.677,0.407
2011,7/28/11,7,2,GAYFRO,5,6.479,,,,0.090,0.037,175.105,0.411
2011,7/28/11,7,2,ILEGLA,1,3.700,,,,0.140,0.066,55.887,0.473
2011,7/28/11,7,2,ILEGLA,2,3.254,,,,0.100,0.043,75.665,0.430
2011,7/28/11,7,2,ILEGLA,3,4.118,,,,0.140,0.065,63.358,0.464
2011,7/28/11,7,2,ILEGLA,4,5.237,,,,0.180,0.082,63.863,0.456
2011,7/28/11,7,2,ILEGLA,5,5.679,,,,0.150,0.070,81.127,0.467
2011,7/28/11,7,2,LYOMAR,1,10.531,,,,0.270,0.129,81.632,0.478
2011,7/28/11,7,2,LYOMAR,2,9.446,,,,0.160,0.071,133.042,0.444
2011,7/28/11,7,2,LYOMAR,3,18.471,,,,0.370,0.165,111.944,0.446
2011,7/28/11,7,2,LYOMAR,4,23.220,,,,0.500,0.216,107.499,0.432
2011,7/28/11,7,2,LYOMAR,5,22.308,,,,0.500,0.187,119.294,0.374
2011,7/28/11,7,3,CLEALN,1,11.796,,,,0.200,0.073,161.590,0.365
2011,7/28/11,7,3,CLEALN,2,5.537,,,,0.080,0.020,276.840,0.250
2011,7/28/11,7,3,CLEALN,3,5.040,,,,0.080,0.015,336.027,0.188
2011,7/28/11,7,3,CLEALN,4,6.295,,,,0.100,0.021,299.752,0.210
2011,7/28/11,7,3,CLEALN,5,8.779,,,,0.130,0.042,209.021,0.323
2011,7/28/11,7,3,GAYDUM,1,2.889,,,,0.030,0.007,412.757,0.233
2011,7/28/11,7,3,GAYFRO,2,6.906,,,,0.090,0.016,431.650,0.178
2011,7/28/11,7,3,GAYFRO,3,4.629,,,,0.050,0.011,420.809,0.220
2011,7/28/11,7,3,GAYFRO,4,5.875,,,,0.060,0.013,451.900,0.217
2011,7/28/11,7,3,GAYFRO,5,4.193,,,,0.050,0.008,524.150,0.160
2011,7/28/11,7,3,ILEGLA,1,4.499,,,,0.180,0.081,55.544,0.450
2011,7/28/11,7,3,ILEGLA,2,4.537,,,,0.130,0.061,74.384,0.469
2011,7/28/11,7,3,ILEGLA,3,4.144,,,,0.120,0.052,79.698,0.433
2011,7/28/11,7,3,ILEGLA,4,3.989,,,,0.110,0.049,81.408,0.445
2011,7/28/11,7,3,ILEGLA,5,2.731,,,,0.060,0.026,105.046,0.433
2011,7/28/11,7,3,RHEALI,1,2.480,,,,0.060,0.005,495.980,0.083
2011,7/28/11,7,3,RHEALI,2,3.423,,,,0.080,0.008,427.825,0.100
2011,7/28/11,7,3,RHEALI,3,2.408,,,,0.060,0.006,401.300,0.100
2011,7/28/11,7,3,RHEALI,4,3.064,,,,0.080,0.009,340.389,0.113
2011,7/28/11,7,3,RHEALI,5,2.230,,,,0.050,0.005,445.940,0.100
2011,7/28/11,7,4,CLEALN,1,17.052,,,,0.270,0.091,187.388,0.337
2011,7/28/11,7,4,CLEALN,2,18.288,,,,0.300,0.107,170.920,0.357
2011,7/28/11,7,4,CLEALN,3,11.748,,,,0.190,0.071,165.461,0.374
2011,7/28/11,7,4,CLEALN,4,12.429,,,,0.190,0.067,185.504,0.353
2011,7/28/11,7,4,CLEALN,5,8.118,,,,0.160,0.063,128.863,0.394
2011,7/28/11,7,4,ILEGLA,1,,,,,0.150,0.068,,0.453
2011,7/28/11,7,4,ILEGLA,2,,,,,0.230,0.099,,0.430
2011,7/28/11,7,4,ILEGLA,3,,,,,0.100,0.041,,0.410
2011,7/28/11,7,4,ILEGLA,4,,,,,0.210,0.095,,0.452
2011,7/28/11,7,4,ILEGLA,5,,,,,0.160,0.069,,0.431
2011,7/28/11,7,4,LYOLUC,1,10.545,,,,0.310,0.139,75.860,0.448
2011,7/28/11,7,4,LYOLUC,2,11.274,,,,0.290,0.129,87.395,0.445
2011,7/28/11,7,4,LYOLUC,3,7.556,,,,0.140,0.056,134.934,0.400
2011,7/28/11,7,4,LYOLUC,4,16.792,,,,0.460,0.207,81.123,0.450
2011,7/28/11,7,4,LYOLUC,5,7.461,,,,0.160,0.072,103.631,0.450
2011,7/28/11,7,4,OSMCIN,1,108.722,,,,2.450,0.675,161.070,0.276
2011,7/28/11,7,4,OSMCIN,2,144.831,,,,1.860,0.539,268.703,0.290
2011,7/28/11,7,4,OSMCIN,3,121.973,,,,2.730,0.780,156.376,0.286
2011,7/28/11,7,4,OSMCIN,4,92.498,,,,2.140,0.617,149.915,0.288
2011,7/28/11,7,4,OSMCIN,5,78.924,,,,1.480,0.411,192.029,0.278
2011,7/28/11,7,4,PERPAL,1,13.654,,,,0.290,0.129,105.843,0.445
2011,7/28/11,7,4,PERPAL,2,15.944,,,,0.330,0.146,109.202,0.442
2011,7/28/11,7,4,PERPAL,3,38.501,,,,0.840,0.335,114.930,0.399
2011,7/28/11,7,4,PERPAL,4,39.540,,,,0.800,0.332,119.098,0.415
2011,7/28/11,7,4,PERPAL,5,37.540,,,,0.970,0.433,86.697,0.446
2011,7/28/11,7,5,LYOLUC,1,8.560,,,,0.160,0.037,231.341,0.231
2011,7/28/11,7,5,LYOLUC,2,14.005,,,,0.240,0.077,181.888,0.321
2011,7/28/11,7,5,LYOLUC,3,17.382,,,,0.340,0.165,105.347,0.485
2011,7/28/11,7,5,LYOLUC,4,15.711,,,,0.260,0.103,152.531,0.396
2011,7/28/11,7,5,LYOLUC,5,16.531,,,,0.330,0.135,122.450,0.409
2011,7/28/11,7,5,LYOLUC,6,14.038,,,,0.300,0.131,107.163,0.437
2011,7/28/11,7,5,LYOLUC,7,9.906,,,,0.180,0.078,127.001,0.433
2011,7/28/11,7,5,LYOLUC,8,14.098,,,,0.320,0.126,111.890,0.394
2011,7/28/11,7,5,LYOLUC,9,18.117,,,,0.390,0.166,109.139,0.426
2011,7/28/11,7,5,LYOLUC,10,14.969,,,,0.370,0.151,99.130,0.408
2011,7/28/11,7,5,OSMCIN,1,103.869,,,,1.130,0.199,522.482,0.176
2011,7/28/11,7,5,OSMCIN,2,109.951,,,,1.260,0.227,484.793,0.180
2011,7/28/11,7,5,OSMCIN,3,103.806,,,,1.100,0.249,416.391,0.227
2011,7/28/11,7,5,OSMCIN,4,80.607,,,,0.860,0.193,417.004,0.225
2011,7/28/11,7,5,OSMCIN,5,120.657,,,,1.390,0.310,388.839,0.223
2011,7/28/11,7,5,PERPAL,1,47.440,,,,0.580,0.242,196.035,0.417
2011,7/28/11,7,5,PERPAL,2,16.600,,,,0.290,0.145,114.481,0.500
2011,7/28/11,7,5,PERPAL,3,25.491,,,,0.340,0.153,166.608,0.450
2011,7/28/11,8,1,ARISTR,1,2.229,,,,0.050,0.029,76.872,0.580
2011,7/28/11,8,1,ARISTR,2,2.014,,,,0.050,0.027,74.604,0.540
2011,7/28/11,8,1,ARISTR,3,1.547,,,,0.050,0.017,90.994,0.340
2011,7/28/11,8,1,ARISTR,4,2.370,,,,0.080,0.031,76.455,0.388
2011,7/28/11,8,1,ARISTR,5,1.633,,,,0.050,0.017,96.059,0.340
2011,7/28/11,8,1,ARUTEC,1,16.534,,,,0.210,0.073,226.488,0.348
2011,7/28/11,8,1,ARUTEC,2,16.541,,,,0.190,0.063,262.562,0.332
2011,7/28/11,8,1,ARUTEC,3,15.897,,,,0.180,0.060,264.943,0.333
2011,7/28/11,8,1,ARUTEC,4,21.500,,,,0.240,0.072,298.611,0.300
2011,7/28/11,8,1,ARUTEC,5,15.354,,,,0.180,0.064,239.905,0.356
2011,7/28/11,8,1,PTEAQU,1,15.988,,,,0.450,0.066,242.248,0.147
2011,7/28/11,8,1,PTEAQU,2,14.409,,,,0.360,0.059,244.224,0.164
2011,7/28/11,8,1,PTEAQU,3,41.292,,,,0.920,0.246,167.855,0.267
2011,7/28/11,8,1,PTEAQU,4,27.726,,,,0.680,0.146,189.901,0.215
2011,7/28/11,8,1,PTEAQU,5,8.999,,,,0.230,0.041,219.483,0.178
2011,7/28/11,8,2,ARISTR,1,2.578,,,,0.080,0.029,88.903,0.363
2011,7/28/11,8,2,ARISTR,2,2.430,,,,0.080,0.030,80.987,0.375
2011,7/28/11,8,2,ARISTR,3,2.036,,,,0.070,0.023,88.539,0.329
2011,7/28/11,8,2,ARISTR,4,1.795,,,,0.040,0.019,94.474,0.475
2011,7/28/11,8,2,ARISTR,5,2.422,,,,0.080,0.030,80.737,0.375
2011,7/28/11,8,2,ARUTEC,1,11.723,,,,0.160,0.054,217.094,0.338
2011,7/28/11,8,2,ARUTEC,2,29.179,,,,0.340,0.125,233.431,0.368
2011,7/28/11,8,2,ARUTEC,3,16.893,,,,0.180,0.058,291.250,0.322
2011,7/28/11,8,2,ARUTEC,4,20.974,,,,0.240,0.082,255.776,0.342
2011,7/28/11,8,2,ARUTEC,5,16.180,,,,0.210,0.079,204.806,0.376
2011,7/28/11,8,2,CLEALN,1,4.854,,,,0.070,0.012,404.517,0.171
2011,7/28/11,8,2,CLEALN,2,3.144,,,,0.040,0.009,349.344,0.225
2011,7/28/11,8,2,CLEALN,3,5.215,,,,0.080,0.015,347.633,0.188
2011,7/28/11,8,2,CLEALN,4,4.992,,,,0.080,0.014,356.536,0.175
2011,7/28/11,8,2,CLEALN,5,4.017,,,,0.060,0.011,365.182,0.183
2011,7/28/11,8,2,PINPAL,1,0.228,,,,,,,
2011,7/28/11,8,2,PINPAL,2,1.616,,,,0.070,0.015,107.700,0.214
2011,7/28/11,8,2,PINPAL,3,1.044,,,,0.050,0.009,115.956,0.180
2011,7/28/11,8,2,PINPAL,4,1.095,,,,0.050,0.010,109.480,0.200
2011,7/28/11,8,2,PINPAL,5,0.335,,,,,,,
2011,7/28/11,8,3,ARUTEC,1,11.866,,,,0.130,0.048,247.217,0.369
2011,7/28/11,8,3,ARUTEC,2,11.795,,,,0.130,0.040,294.880,0.308
2011,7/28/11,8,3,ARUTEC,3,15.844,,,,0.170,0.063,251.487,0.371
2011,7/28/11,8,3,ARUTEC,4,25.339,,,,0.260,0.077,329.077,0.296
2011,7/28/11,8,3,ARUTEC,5,13.255,,,,0.140,0.043,308.260,0.307
2011,7/28/11,8,3,CHALAX,1,4.298,,,,0.050,0.016,268.613,0.320
2011,7/28/11,8,3,CHALAX,2,6.472,,,,0.070,0.023,281.378,0.329
2011,7/28/11,8,3,CHALAX,3,5.750,,,,0.070,0.027,212.944,0.386
2011,7/28/11,8,3,CHALAX,4,6.601,,,,0.090,0.029,227.621,0.322
2011,7/28/11,8,3,CHALAX,5,10.208,,,,0.130,0.042,243.040,0.323
2011,7/28/11,8,3,CLEALN,1,5.383,,,,0.080,0.018,299.067,0.225
2011,7/28/11,8,3,CLEALN,2,3.196,,,,0.050,0.009,355.089,0.180
2011,7/28/11,8,3,CLEALN,3,5.003,,,,0.080,0.017,294.271,0.213
2011,7/28/11,8,3,CLEALN,4,5.194,,,,0.080,0.016,324.600,0.200
2011,7/28/11,8,3,CLEALN,5,2.770,,,,0.040,0.009,307.789,0.225
2011,7/28/11,8,3,OSMCIN,1,10.004,,,,0.200,0.030,333.467,0.150
2011,7/28/11,8,3,OSMCIN,2,28.912,,,,0.600,0.092,314.257,0.153
2011,7/28/11,8,3,OSMCIN,3,19.570,,,,0.440,0.060,326.172,0.136
2011,7/28/11,8,3,OSMCIN,4,21.881,,,,0.490,0.071,308.186,0.145
2011,7/28/11,8,3,OSMCIN,5,54.280,,,,1.340,0.200,271.401,0.149
2011,7/28/11,8,4,CLEALN,1,6.755,,,,0.090,0.021,321.657,0.233
2011,7/28/11,8,4,CLEALN,2,7.736,,,,0.100,0.018,429.783,0.180
2011,7/28/11,8,4,CLEALN,3,18.117,,,,0.250,0.055,329.396,0.220
2011,7/28/11,8,4,CLEALN,4,14.082,,,,0.190,0.043,327.491,0.226
2011,7/28/11,8,4,CLEALN,5,11.120,,,,0.160,0.033,336.973,0.206
2011,7/28/11,8,5,CLEALN,1,6.528,,,,0.070,0.011,593.491,0.157
2011,7/28/11,8,5,CLEALN,2,5.359,,,,0.070,0.012,446.600,0.171
2011,7/28/11,8,5,CLEALN,3,7.904,,,,0.090,0.022,359.259,0.244
2011,7/28/11,8,5,CLEALN,4,6.657,,,,0.090,0.016,416.044,0.178
2011,7/28/11,8,5,CLEALN,5,8.337,,,,0.100,0.020,416.845,0.200
2011,7/28/11,8,5,ILEGLA,1,5.920,,,,0.100,0.026,227.700,0.260
2011,7/28/11,8,5,ILEGLA,2,5.441,,,,0.090,0.021,259.081,0.233
2011,7/28/11,8,5,ILEGLA,3,4.069,,,,0.060,0.016,254.300,0.267
2011,7/28/11,8,5,ILEGLA,4,4.439,,,,0.090,0.025,177.576,0.278
2011,7/28/11,8,5,ILEGLA,5,3.274,,,,0.050,0.011,297.655,0.220
2011,7/28/11,8,6,ACERUB,1,54.707,,,,0.750,0.315,173.673,0.420
2011,7/28/11,8,6,ACERUB,2,20.548,,,,0.300,0.142,144.703,0.473
2011,7/28/11,8,6,ACERUB,3,23.746,,,,0.320,0.133,178.539,0.416
2011,7/28/11,8,6,ACERUB,4,16.433,,,,0.220,0.104,158.013,0.473
2011,7/28/11,8,6,ACERUB,5,14.360,,,,0.210,0.099,145.047,0.471
2011,7/28/11,8,6,ANDGLO,2,9.884,,,,0.110,0.032,308.878,0.291
2011,7/28/11,8,6,ANDGLO,3,12.305,,,,0.140,0.044,279.648,0.314
2011,7/28/11,8,6,ANDGLO,4,22.506,,,,0.260,0.095,236.909,0.365
2011,7/28/11,8,6,ANDGLO,5,11.075,,,,0.120,0.043,257.551,0.358
2011,7/28/11,8,6,ILEGLA,1,4.822,,,,0.140,0.053,90.974,0.379
2011,7/28/11,8,6,ILEGLA,2,5.370,,,,0.160,0.069,77.823,0.431
2011,7/28/11,8,6,ILEGLA,3,5.353,,,,0.150,0.060,89.215,0.400
2011,7/28/11,8,6,ILEGLA,4,4.883,,,,0.150,0.061,80.046,0.407
2011,7/28/11,8,6,ILEGLA,5,5.164,,,,0.150,0.062,83.284,0.413
2011,7/28/11,8,6,SMILAU,1,8.201,,,,0.190,0.046,178.289,0.242
2011,7/28/11,8,6,SMILAU,2,13.583,,,,0.330,0.084,161.696,0.255
2011,7/28/11,8,6,SMILAU,3,9.481,,,,0.240,0.062,152.926,0.258
2011,7/28/11,8,6,SMILAU,4,19.777,,,,0.420,0.111,178.173,0.264
2011,7/28/11,8,6,SMILAU,5,14.352,,,,0.370,0.092,155.997,0.249
2011,7/28/11,9,1,ARISTR,1,2.432,,,,0.080,0.046,52.872,0.575
2011,7/28/11,9,1,ARISTR,2,2.470,,,,0.080,0.044,56.141,0.550
2011,7/28/11,9,1,ARISTR,3,2.183,,,,0.070,0.033,66.136,0.471
2011,7/28/11,9,1,ARISTR,4,3.192,,,,0.130,0.061,52.333,0.469
2011,7/28/11,9,1,ARISTR,5,2.506,,,,0.090,0.046,54.483,0.511
2011,7/28/11,9,1,EUPPUB,1,0.868,,,,0.010,0.004,216.875,0.400
2011,7/28/11,9,1,EUPPUB,2,1.746,,,,0.030,0.010,174.560,0.333
2011,7/28/11,9,1,EUPPUB,3,5.464,,,,0.080,0.023,237.583,0.288
2011,7/28/11,9,1,EUPPUB,4,1.396,,,,0.020,0.008,174.488,0.400
2011,7/28/11,9,1,EUPPUB,5,2.283,,,,0.030,0.012,190.283,0.400
2011,7/28/11,9,1,LIACOK,1,2.723,,,,0.090,0.018,151.256,0.200
2011,7/28/11,9,1,LIACOK,2,2.208,,,,0.070,0.014,155.507,0.203
2011,7/28/11,9,1,LIACOK,3,0.583,,,,0.020,0.004,135.651,0.215
2011,7/28/11,9,1,LIACOK,4,0.533,,,,0.010,0.003,183.690,0.290
2011,7/28/11,9,1,LIACOK,5,0.194,,,,0.006,0.001,149.308,0.217
2011,7/28/11,9,1,QUELAE,1,93.489,,,,1.840,0.836,111.789,0.455
2011,7/28/11,9,1,QUELAE,2,43.231,,,,0.670,0.327,132.125,0.488
2011,7/28/11,9,1,QUELAE,3,100.999,,,,1.940,0.955,105.725,0.492
