"Year","Month","Day","Date","RF"
2006,5,3,"5/3/2006","90.4"
2006,5,4,"5/4/2006","93.4"
2006,5,5,"5/5/2006","88.2"
2006,5,6,"5/6/2006","88.6"
2006,5,7,"5/7/2006","87.8"
2006,5,8,"5/8/2006","86.3"
2006,5,9,"5/9/2006","84.2"
2006,5,10,"5/10/2006","79.8"
2006,5,11,"5/11/2006","77.9"
2006,5,12,"5/12/2006","77.3"
2006,5,13,"5/13/2006","75"
2006,5,14,"5/14/2006","73.6"
2006,5,15,"5/15/2006","73.2"
2006,5,16,"5/16/2006","73.1"
2006,5,17,"5/17/2006","73.6"
2006,5,18,"5/18/2006","75"
2006,5,19,"5/19/2006","77.1"
2006,5,20,"5/20/2006","78"
2006,5,21,"5/21/2006","79.4"
2006,5,22,"5/22/2006","85.1"
2006,5,23,"5/23/2006","86.3"
2006,5,24,"5/24/2006","85.9"
2006,5,25,"5/25/2006","85.9"
2006,5,26,"5/26/2006","83.8"
2006,5,27,"5/27/2006","85.2"
2006,5,28,"5/28/2006","87"
2006,5,29,"5/29/2006","83.3"
2006,5,30,"5/30/2006","82.3"
2006,5,31,"5/31/2006","80.6"
2006,6,1,"6/1/2006","79.4"
2006,6,2,"6/2/2006","77.5"
2006,6,3,"6/3/2006","78.1"
2006,6,4,"6/4/2006","77.8"
2006,6,5,"6/5/2006","80.2"
2006,6,6,"6/6/2006","80.3"
2006,6,7,"6/7/2006","85.2"
2006,6,8,"6/8/2006","82.5"
2006,6,9,"6/9/2006","80"
2006,6,10,"6/10/2006","78.5"
2006,6,11,"6/11/2006","76.7"
2006,6,12,"6/12/2006","76.5"
2006,6,13,"6/13/2006","79.5"
2006,6,14,"6/14/2006","77.7"
2006,6,15,"6/15/2006","78.8"
2006,6,16,"6/16/2006","77.7"
2006,6,17,"6/17/2006","75.6"
2006,6,18,"6/18/2006","75.7"
2006,6,19,"6/19/2006","75.7"
2006,6,20,"6/20/2006","75.3"
2006,6,21,"6/21/2006","75.1"
2006,6,22,"6/22/2006","74.4"
2006,6,23,"6/23/2006","74.1"
2006,6,24,"6/24/2006","76.1"
2006,6,25,"6/25/2006","76.5"
2006,6,26,"6/26/2006","79"
2006,6,27,"6/27/2006","81.2"
2006,6,28,"6/28/2006","86.3"
2006,6,29,"6/29/2006","88.4"
2006,6,30,"6/30/2006","89"
2006,7,1,"7/1/2006","88.4"
2006,7,2,"7/2/2006","90"
2006,7,3,"7/3/2006","88.8"
2006,7,4,"7/4/2006","95.1"
2006,7,5,"7/5/2006","87.5"
2006,7,6,"7/6/2006","87.9"
2006,7,7,"7/7/2006","82.6"
2006,7,8,"7/8/2006","80"
2006,7,9,"7/9/2006","77.1"
2006,7,10,"7/10/2006","75.2"
2006,7,11,"7/11/2006","73.6"
2006,7,12,"7/12/2006","72.9"
2006,7,13,"7/13/2006","72.2"
2006,7,14,"7/14/2006","73.3"
2006,7,15,"7/15/2006","72.6"
2006,7,16,"7/16/2006","73.2"
2006,7,17,"7/17/2006","73.3"
2006,7,18,"7/18/2006","73.6"
2006,7,19,"7/19/2006","73.4"
2006,7,20,"7/20/2006","74.5"
2006,7,21,"7/21/2006","75"
2006,7,22,"7/22/2006","75.9"
2006,7,23,"7/23/2006","78.9"
2006,7,24,"7/24/2006","79.5"
2006,7,25,"7/25/2006","77.9"
2006,7,26,"7/26/2006","77"
2006,7,27,"7/27/2006","76.7"
2006,7,28,"7/28/2006","74.9"
2006,7,29,"7/29/2006","75.2"
2006,7,30,"7/30/2006","76.2"
2006,7,31,"7/31/2006","74.6"
2006,8,1,"8/1/2006","74.9"
2006,8,2,"8/2/2006","74.3"
2006,8,3,"8/3/2006","73.4"
2006,8,4,"8/4/2006","71.6"
2006,8,5,"8/5/2006","71.5"
2006,8,6,"8/6/2006","71.5"
2006,8,7,"8/7/2006","71.8"
2006,8,8,"8/8/2006","73.4"
2006,8,9,"8/9/2006","76.1"
2006,8,10,"8/10/2006","82.5"
2006,8,11,"8/11/2006","86.2"
2006,8,12,"8/12/2006","87"
2006,8,13,"8/13/2006","88.1"
2006,8,14,"8/14/2006","88.6"
2006,8,15,"8/15/2006","87.8"
2006,8,16,"8/16/2006","103.2"
2006,8,17,"8/17/2006","88"
2006,8,18,"8/18/2006","90.6"
2006,8,19,"8/19/2006","90.9"
2006,8,20,"8/20/2006","90.2"
2006,8,21,"8/21/2006","89.8"
2006,8,22,"8/22/2006","82.7"
2006,8,23,"8/23/2006","80.1"
2006,8,24,"8/24/2006","79.9"
2006,8,25,"8/25/2006","78.9"
2006,8,26,"8/26/2006","77.3"
2006,8,27,"8/27/2006","80.2"
2006,8,28,"8/28/2006","78"
2006,8,29,"8/29/2006","74.4"
2006,8,30,"8/30/2006","75.7"
2006,8,31,"8/31/2006","84.7"
2006,9,1,"9/1/2006","78.3"
2006,9,2,"9/2/2006","76.9"
2006,9,3,"9/3/2006","77.8"
2006,9,4,"9/4/2006","80.3"
2006,9,5,"9/5/2006","81.7"
2006,9,6,"9/6/2006","85.3"
2006,9,7,"9/7/2006","88.1"
2006,9,8,"9/8/2006","88.5"
2006,9,9,"9/9/2006","86.7"
2006,9,10,"9/10/2006","88.5"
2006,9,11,"9/11/2006","85.7"
2006,9,12,"9/12/2006","85.1"
2006,9,13,"9/13/2006","83.9"
2006,9,14,"9/14/2006","83.8"
2006,9,15,"9/15/2006","81"
2006,9,16,"9/16/2006","80.1"
2006,9,17,"9/17/2006","78.8"
2006,9,18,"9/18/2006","75.1"
2006,9,19,"9/19/2006","74"
2006,9,20,"9/20/2006","71.5"
2006,9,21,"9/21/2006","72"
2006,9,22,"9/22/2006","72.9"
2006,9,23,"9/23/2006","70.9"
2006,9,24,"9/24/2006","70.3"
2006,9,25,"9/25/2006","70.6"
2006,9,26,"9/26/2006","71"
2006,9,27,"9/27/2006","72.4"
2006,9,28,"9/28/2006","73.3"
2006,9,29,"9/29/2006","76.8"
2006,9,30,"9/30/2006","77.9"
2006,10,1,"10/1/2006","78.6"
2006,10,2,"10/2/2006","78"
2006,10,3,"10/3/2006","76.7"
2006,10,4,"10/4/2006","76.7"
2006,10,5,"10/5/2006","77.3"
2006,10,6,"10/6/2006","76.3"
2006,10,7,"10/7/2006","76.4"
2006,10,8,"10/8/2006","75.1"
2006,10,9,"10/9/2006","74.8"
2006,10,10,"10/10/2006","75"
2006,10,11,"10/11/2006","73.3"
2006,10,12,"10/12/2006","73.3"
2006,10,13,"10/13/2006","72.9"
2006,10,14,"10/14/2006","72"
2006,10,15,"10/15/2006","70.7"
2006,10,16,"10/16/2006","69.1"
2006,10,17,"10/17/2006","69.1"
2006,10,18,"10/18/2006","69"
2006,10,19,"10/19/2006","69"
2006,10,20,"10/20/2006","70.4"
2006,10,21,"10/21/2006","74"
2006,10,22,"10/22/2006","75.1"
2006,10,23,"10/23/2006","75.7"
2006,10,24,"10/24/2006","74"
2006,10,25,"10/25/2006","73.9"
2006,10,26,"10/26/2006","71"
2006,10,27,"10/27/2006","71.1"
2006,10,28,"10/28/2006","73.7"
2006,10,29,"10/29/2006","72.3"
2006,10,30,"10/30/2006","74.6"
2006,10,31,"10/31/2006","78.9"
2006,11,1,"11/1/2006","85.3"
2006,11,2,"11/2/2006","86.8"
2006,11,3,"11/3/2006","86"
2006,11,4,"11/4/2006","84"
2006,11,5,"11/5/2006","83.2"
2006,11,6,"11/6/2006","82.1"
2006,11,7,"11/7/2006","85.6"
2006,11,8,"11/8/2006","84.8"
2006,11,9,"11/9/2006","87.7"
2006,11,10,"11/10/2006","89.3"
2006,11,11,"11/11/2006","95"
2006,11,12,"11/12/2006","94.7"
2006,11,13,"11/13/2006","93.2"
2006,11,14,"11/14/2006","92.5"
2006,11,15,"11/15/2006","94"
2006,11,16,"11/16/2006","92"
2006,11,17,"11/17/2006","87.4"
2006,11,18,"11/18/2006","86.8"
2006,11,19,"11/19/2006","82.9"
2006,11,20,"11/20/2006","78.6"
2006,11,21,"11/21/2006","75.6"
2006,11,22,"11/22/2006","74.6"
2006,11,23,"11/23/2006","74.9"
2006,11,24,"11/24/2006","75.5"
2006,11,25,"11/25/2006","76.5"
2006,11,26,"11/26/2006","76.2"
2006,11,27,"11/27/2006","80.2"
2006,11,28,"11/28/2006","83.2"
2006,11,29,"11/29/2006","82.7"
2006,11,30,"11/30/2006","81.8"
2006,12,1,"12/1/2006","81.8"
2006,12,2,"12/2/2006","84.8"
2006,12,3,"12/3/2006","84.6"
2006,12,4,"12/4/2006","93.6"
2006,12,5,"12/5/2006","99.4"
2006,12,6,"12/6/2006","99.7"
2006,12,7,"12/7/2006","92.9"
2006,12,8,"12/8/2006","93.1"
2006,12,9,"12/9/2006","89.6"
2006,12,10,"12/10/2006","87.3"
2006,12,11,"12/11/2006","89.4"
2006,12,12,"12/12/2006","98.9"
2006,12,13,"12/13/2006","90.7"
2006,12,14,"12/14/2006","90.5"
2006,12,15,"12/15/2006","84.4"
2006,12,16,"12/16/2006","79.7"
2006,12,17,"12/17/2006","78.7"
2006,12,18,"12/18/2006","72.3"
2006,12,19,"12/19/2006","70.6"
2006,12,20,"12/20/2006","69.2"
2006,12,21,"12/21/2006","70"
2006,12,22,"12/22/2006","70.8"
2006,12,23,"12/23/2006","70.3"
2006,12,24,"12/24/2006","71.1"
2006,12,25,"12/25/2006","73.9"
2006,12,26,"12/26/2006","72.5"
2006,12,27,"12/27/2006","70.9"
2006,12,28,"12/28/2006","73.8"
2006,12,29,"12/29/2006","75.8"
2006,12,30,"12/30/2006","77.4"
2006,12,31,"12/31/2006","80.5"
2007,1,1,"1/1/2007","84.1"
2007,1,2,"1/2/2007","87"
2007,1,3,"1/3/2007","84.8"
2007,1,4,"1/4/2007","86.4"
2007,1,5,"1/5/2007","86.5"
2007,1,6,"1/6/2007","84.4"
2007,1,7,"1/7/2007","83.9"
2007,1,8,"1/8/2007","85.1"
2007,1,9,"1/9/2007","89.1"
2007,1,10,"1/10/2007","83.3"
2007,1,11,"1/11/2007","81.2"
2007,1,12,"1/12/2007","81"
2007,1,13,"1/13/2007","78.7"
2007,1,14,"1/14/2007","79.4"
2007,1,15,"1/15/2007","79.3"
2007,1,16,"1/16/2007","76.1"
2007,1,17,"1/17/2007","75.6"
2007,1,18,"1/18/2007","74.4"
2007,1,19,"1/19/2007","73.9"
2007,1,20,"1/20/2007","76.3"
2007,1,21,"1/21/2007","76.1"
2007,1,22,"1/22/2007","76"
2007,1,23,"1/23/2007","76.8"
2007,1,24,"1/24/2007","77.9"
2007,1,25,"1/25/2007","77.5"
2007,1,26,"1/26/2007","77.3"
2007,1,27,"1/27/2007","78"
2007,1,28,"1/28/2007","79.3"
2007,1,29,"1/29/2007","84.1"
2007,1,30,"1/30/2007","84.9"
2007,1,31,"1/31/2007","86.6"
2007,2,1,"2/1/2007","87.3"
2007,2,2,"2/2/2007","87.7"
2007,2,3,"2/3/2007","84.8"
2007,2,4,"2/4/2007","81.3"
2007,2,5,"2/5/2007","80.7"
2007,2,6,"2/6/2007","79.6"
2007,2,7,"2/7/2007","79.8"
2007,2,8,"2/8/2007","76.3"
2007,2,9,"2/9/2007","74.6"
2007,2,10,"2/10/2007","73.9"
2007,2,11,"2/11/2007","72.8"
2007,2,12,"2/12/2007","71.8"
2007,2,13,"2/13/2007","70.9"
2007,2,14,"2/14/2007","70.9"
2007,2,15,"2/15/2007","71.8"
2007,2,16,"2/16/2007","72.9"
2007,2,17,"2/17/2007","73.5"
2007,2,18,"2/18/2007","74.1"
2007,2,19,"2/19/2007","73.2"
2007,2,20,"2/20/2007","73.1"
2007,2,21,"2/21/2007","73.2"
2007,2,22,"2/22/2007","73.9"
2007,2,23,"2/23/2007","73.6"
2007,2,24,"2/24/2007","73.9"
2007,2,25,"2/25/2007","75.1"
2007,2,26,"2/26/2007","73.9"
2007,2,27,"2/27/2007","73.4"
2007,2,28,"2/28/2007","74.4"
2007,3,1,"3/1/2007","73.4"
2007,3,2,"3/2/2007","74.2"
2007,3,3,"3/3/2007","72"
2007,3,4,"3/4/2007","71.3"
2007,3,5,"3/5/2007","70.8"
2007,3,6,"3/6/2007","70.8"
2007,3,7,"3/7/2007","71.8"
2007,3,8,"3/8/2007","71.4"
2007,3,9,"3/9/2007","70.6"
2007,3,10,"3/10/2007","70.2"
2007,3,11,"3/11/2007","70.1"
2007,3,12,"3/12/2007","70.3"
2007,3,13,"3/13/2007","70.6"
2007,3,14,"3/14/2007","69.2"
2007,3,15,"3/15/2007","68.5"
2007,3,16,"3/16/2007","68"
2007,3,17,"3/17/2007","68.6"
2007,3,18,"3/18/2007","69.8"
2007,3,19,"3/19/2007","69.5"
2007,3,20,"3/20/2007","72"
2007,3,21,"3/21/2007","72.3"
2007,3,22,"3/22/2007","72"
2007,3,23,"3/23/2007","72"
2007,3,24,"3/24/2007","72.4"
2007,3,25,"3/25/2007","73.3"
2007,3,26,"3/26/2007","73.5"
2007,3,27,"3/27/2007","73"
2007,3,28,"3/28/2007","74.3"
2007,3,29,"3/29/2007","73.6"
2007,3,30,"3/30/2007","73.9"
2007,3,31,"3/31/2007","73.1"
2007,4,1,"4/1/2007","71.6"
2007,4,2,"4/2/2007","71.1"
2007,4,3,"4/3/2007","70.8"
2007,4,4,"4/4/2007","70.8"
2007,4,5,"4/5/2007","71"
2007,4,6,"4/6/2007","71.1"
2007,4,7,"4/7/2007","71.4"
2007,4,8,"4/8/2007","71.3"
2007,4,9,"4/9/2007","70.2"
2007,4,10,"4/10/2007","69.7"
2007,4,11,"4/11/2007","69.5"
2007,4,12,"4/12/2007","68.6"
2007,4,13,"4/13/2007","68.6"
2007,4,14,"4/14/2007","68.6"
2007,4,15,"4/15/2007","69.8"
2007,4,16,"4/16/2007","69.8"
2007,4,17,"4/17/2007","69.8"
2007,4,18,"4/18/2007","69.3"
2007,4,19,"4/19/2007","68.9"
2007,4,20,"4/20/2007","69.1"
2007,4,21,"4/21/2007","69.4"
2007,4,22,"4/22/2007","69.7"
2007,4,23,"4/23/2007","69.8"
2007,4,24,"4/24/2007","74"
2007,4,25,"4/25/2007","77.4"
2007,4,26,"4/26/2007","81.5"
2007,4,27,"4/27/2007","83.8"
2007,4,28,"4/28/2007","86.1"
2007,4,29,"4/29/2007","86"
2007,4,30,"4/30/2007","88.2"
2007,5,1,"5/1/2007","87.6"
2007,5,2,"5/2/2007","88.8"
2007,5,3,"5/3/2007","84.4"
2007,5,4,"5/4/2007","83.9"
2007,5,5,"5/5/2007","82.4"
2007,5,6,"5/6/2007","79.4"
2007,5,7,"5/7/2007","77.1"
2007,5,8,"5/8/2007","74.7"
2007,5,9,"5/9/2007","73.5"
2007,5,10,"5/10/2007","72.6"
2007,5,11,"5/11/2007","72.9"
2007,5,12,"5/12/2007","72.9"
2007,5,13,"5/13/2007","75"
2007,5,14,"5/14/2007","74.4"
2007,5,15,"5/15/2007","78.5"
2007,5,16,"5/16/2007","78.9"
2007,5,17,"5/17/2007","78.3"
2007,5,18,"5/18/2007","77.6"
2007,5,19,"5/19/2007","76.6"
2007,5,20,"5/20/2007","75.9"
2007,5,21,"5/21/2007","75"
2007,5,22,"5/22/2007","73.7"
2007,5,23,"5/23/2007","71.9"
2007,5,24,"5/24/2007","71.7"
2007,5,25,"5/25/2007","69.9"
2007,5,26,"5/26/2007","69.5"
2007,5,27,"5/27/2007","68.8"
2007,5,28,"5/28/2007","70.5"
2007,5,29,"5/29/2007","71.5"
2007,5,30,"5/30/2007","72.6"
2007,5,31,"5/31/2007","76.7"
2007,6,1,"6/1/2007","81.6"
2007,6,2,"6/2/2007","85.6"
2007,6,3,"6/3/2007","89.5"
2007,6,4,"6/4/2007","88.2"
2007,6,5,"6/5/2007","83.6"
2007,6,6,"6/6/2007","87.1"
2007,6,7,"6/7/2007","88.1"
2007,6,8,"6/8/2007","86.8"
2007,6,9,"6/9/2007","81"
2007,6,10,"6/10/2007","78.2"
2007,6,11,"6/11/2007","75.6"
2007,6,12,"6/12/2007","72.6"
2007,6,13,"6/13/2007","73.1"
2007,6,14,"6/14/2007","70.6"
2007,6,15,"6/15/2007","71.3"
2007,6,16,"6/16/2007","70.2"
2007,6,17,"6/17/2007","68.9"
2007,6,18,"6/18/2007","68.8"
2007,6,19,"6/19/2007","68.5"
2007,6,20,"6/20/2007","67.8"
2007,6,21,"6/21/2007","67.6"
2007,6,22,"6/22/2007","67.5"
2007,6,23,"6/23/2007","68.1"
2007,6,24,"6/24/2007","69.1"
2007,6,25,"6/25/2007","69.8"
2007,6,26,"6/26/2007","72.8"
2007,6,27,"6/27/2007","75.7"
2007,6,28,"6/28/2007","77.4"
2007,6,29,"6/29/2007","77.8"
2007,6,30,"6/30/2007","76.4"
2007,7,1,"7/1/2007","76.8"
2007,7,2,"7/2/2007","75.1"
2007,7,3,"7/3/2007","74.2"
2007,7,4,"7/4/2007","74.9"
2007,7,5,"7/5/2007","73.9"
2007,7,6,"7/6/2007","73.5"
2007,7,7,"7/7/2007","75.5"
2007,7,8,"7/8/2007","77.6"
2007,7,9,"7/9/2007","79.7"
2007,7,10,"7/10/2007","80.8"
2007,7,11,"7/11/2007","81.1"
2007,7,12,"7/12/2007","79.5"
2007,7,13,"7/13/2007","80.6"
2007,7,14,"7/14/2007","78.2"
2007,7,15,"7/15/2007","77.1"
2007,7,16,"7/16/2007","75.3"
2007,7,17,"7/17/2007","74.7"
2007,7,18,"7/18/2007","71.8"
2007,7,19,"7/19/2007","70.5"
2007,7,20,"7/20/2007","69.5"
2007,7,21,"7/21/2007","68.6"
2007,7,22,"7/22/2007","68.3"
2007,7,23,"7/23/2007","69.3"
2007,7,24,"7/24/2007","70.2"
2007,7,25,"7/25/2007","70.8"
2007,7,26,"7/26/2007","70.6"
2007,7,27,"7/27/2007","70.9"
2007,7,28,"7/28/2007","72.1"
2007,7,29,"7/29/2007","71.1"
2007,7,30,"7/30/2007","71"
2007,7,31,"7/31/2007","70.1"
2007,8,1,"8/1/2007","70.4"
2007,8,2,"8/2/2007","71.5"
2007,8,3,"8/3/2007","72.4"
2007,8,4,"8/4/2007","71.4"
2007,8,5,"8/5/2007","70.9"
2007,8,6,"8/6/2007","72"
2007,8,7,"8/7/2007","71"
2007,8,8,"8/8/2007","71"
2007,8,9,"8/9/2007","69.3"
2007,8,10,"8/10/2007","69.3"
2007,8,11,"8/11/2007","69.5"
2007,8,12,"8/12/2007","70"
2007,8,13,"8/13/2007","69.5"
2007,8,14,"8/14/2007","70.3"
2007,8,15,"8/15/2007","69.3"
2007,8,16,"8/16/2007","69"
2007,8,17,"8/17/2007","69.3"
2007,8,18,"8/18/2007","69.6"
2007,8,19,"8/19/2007","69.4"
2007,8,20,"8/20/2007","70.7"
2007,8,21,"8/21/2007","70.9"
2007,8,22,"8/22/2007","71.6"
2007,8,23,"8/23/2007","72.4"
2007,8,24,"8/24/2007","73.2"
2007,8,25,"8/25/2007","73.1"
2007,8,26,"8/26/2007","71.6"
2007,8,27,"8/27/2007","70.7"
2007,8,28,"8/28/2007","71.6"
2007,8,29,"8/29/2007","71"
2007,8,30,"8/30/2007","73"
2007,8,31,"8/31/2007","72.2"
2007,9,1,"9/1/2007","72.1"
2007,9,2,"9/2/2007","70.6"
2007,9,3,"9/3/2007","69.1"
2007,9,4,"9/4/2007","69.4"
2007,9,5,"9/5/2007","68.8"
2007,9,6,"9/6/2007","67.8"
2007,9,7,"9/7/2007","68.2"
2007,9,8,"9/8/2007","67.6"
2007,9,9,"9/9/2007","67.7"
2007,9,10,"9/10/2007","67.9"
2007,9,11,"9/11/2007","67"
